"","Names","ALB","ARE","ARG","AUS","AUT","BEL","BGR","BIH","BLR","BRA","BRN","CAN","CHE","CHL","COL","CRI","CZE","DEU","DNK","DOM","ESP","EST","FIN","FRA","GBR","GEO","GRC","HRV","HUN","IDN","IRL","ISL","ISR","ITA","JOR","JPN","KAZ","KOR","KSV","LBN","LTU","LUX","LVA","MAR","MDA","MEX","MKD","MLT","MNE","MYS","NLD","NOR","NZL","PAN","PER","PHL","POL","PRT","QAT","ROU","RUS","SAU","SGP","SRB","SVK","SVN","SWE","TAP","THA","TUR","UKR","URY","USA","VNM"
"160","SQD22","-80.5288865445484","-97.8074546684921","-27.1251747215964","-52.7823592957659","-53.7773648249024","-36.3226200631973","-62.8053574791223","-57.4470538022229","-50.4204252245713","-44.2164592379326","-58.0127617073981","-53.2878652499136","-51.7087237476259","-42.4159243378213","-31.6327416963234","-31.9523636300466","-58.0049276811717","-45.0275138545924","-59.2726929271943","-57.0102593468886","-48.8034617151185","-50.1193430406168","-94.6066458101892","-48.6721230236545","-36.3501183348859","-75.4063359189083","-80.8345077347338","-67.1227482862459","-45.2546163703545","-54.8798711523377","-48.9472041872143","-75.4432948956326","-85.1393174614942","-48.3758264179649","-119.24217355906","-43.9791339637973","-66.5850835979114","-51.0256010352136","-69.5662817099203","-35.0202005697018","-73.6521783339293","-47.7446381745444","-65.5613067419516","-58.2090471705671","-73.2085925728637","-26.3822108892456","-89.9036736765999","-90.1571817663046","-62.8291128567994","-52.6296924225002","-51.1648830191615","-83.3259204050662","-49.6535404252849","-34.0813525944939","-22.6222321990679","-46.4027910818131","-60.8967328346592","-47.010723098201","-120.33282243623","-62.968327450543","-50.9983107246653","-119.484865411175","-41.3105116686638","-65.8216686157584","-57.7757412839542","-79.6184391353182","-57.2758014746976","-39.7015425845392","-79.8215780603641","-50.9039268570959","-71.7965036659097","-45.1019086105466","-38.8617858857921","-50.6539271898897"
"161","SQD23","-80.3651322979272","-97.9062608056066","-26.5772728098944","-51.8427113195151","-53.476787747044","-36.5677455520522","-63.3179778731488","-57.6988149862643","-49.9959858246922","-44.1091513044647","-58.414363333256","-52.8955168190287","-51.1153370635245","-41.8624940425296","-31.3584093993529","-31.4424315400776","-58.0170473269556","-44.3415173571254","-59.1163024523366","-57.5114513141826","-48.691113519703","-49.9191718238479","-94.183477290286","-48.1664828340279","-35.9833984055048","-75.197008135215","-80.3159964379466","-66.2760000025268","-45.4136252379383","-55.0636726648321","-48.7473949538946","-75.9701973777528","-84.7642441085556","-47.4795380001414","-117.290666936854","-42.7214936953148","-66.5525766473229","-50.2755144047544","-69.7449832172725","-35.5821320314067","-73.5634877868992","-47.2770708890429","-65.8176323573446","-58.435348315355","-73.1922934237198","-25.7297707998873","-89.3221825884125","-90.1237243091558","-63.3486823266543","-53.0302818530826","-50.6180009015386","-82.9409629995433","-49.3234929821585","-34.0360998365001","-23.4451261087666","-46.8030515738183","-60.0473100199749","-46.7917932144446","-120.13694322863","-62.9987208708223","-50.2310518372937","-118.913868879504","-40.2198070707213","-65.5409567309338","-57.7925085450544","-79.2895499565466","-57.0456727322081","-39.0538745479462","-79.5044633112857","-50.0290996493172","-71.7882403891732","-45.3006898039033","-38.6719006884931","-49.5908276731219"
"162","SQD24","-80.5426017801227","-97.7037601177199","-25.7737786589263","-51.3743197519158","-53.7760587266588","-36.2397743743302","-63.5968345509777","-57.8480483825458","-50.3770215221259","-43.8466129474426","-58.1159049330898","-52.5166053087322","-50.8809596229457","-41.4888053580223","-31.3199807186807","-31.1954767579781","-57.6809555013266","-44.0343465312833","-58.0856726698756","-58.2679589799645","-48.2982915447783","-49.8662389686054","-94.4465514348112","-47.1374845562005","-35.336442946326","-74.6960859579265","-80.4454811598841","-66.3593836499799","-45.5384883529664","-54.7937538527461","-48.2560528813405","-75.762827477645","-84.6012490722287","-46.0610502225252","-116.110607059934","-41.5031827764691","-66.6455300804104","-49.563792111085","-69.6720929524774","-36.8033434119038","-74.1530640494462","-47.1731092923101","-66.1573819187577","-58.2647767746442","-72.6914636300208","-25.7679384735999","-89.6617654322428","-88.6940652114478","-63.2367288487311","-53.3887261682023","-50.0981598596324","-82.077266171509","-49.3809954549433","-34.2138885227126","-23.5454765065678","-47.5821775752903","-59.8451621038735","-46.9915248229232","-120.094403356585","-62.7198050382595","-48.9324175293846","-118.847673891135","-39.4355212745211","-65.9870158606094","-58.1844258068507","-78.8498858590479","-56.4720594057915","-38.6856916097391","-79.7115627768975","-49.5086393193984","-70.3853202699726","-44.4662308045724","-38.3135523724687","-49.0884010624053"
"163","SQD25","-80.5096495295176","-97.2355257239734","-25.3857623116476","-51.1247547762266","-53.8323580938712","-36.2663073115362","-63.6427792515123","-58.3837353315143","-50.1000406893858","-43.6472404308759","-57.3892125153772","-52.0203104601459","-50.2279813982418","-40.977363630713","-30.8952713595872","-30.4065016593791","-57.3273767947368","-43.4094234309631","-57.7752434778932","-58.5908545483565","-48.3112439890681","-50.0378115504415","-93.6770976098445","-46.0402956429083","-35.4873084429387","-74.5845003636282","-80.8746499024891","-66.001579969054","-45.6597977494839","-54.9294257885794","-48.2892666148936","-75.1092718560477","-83.6940755815645","-45.552629042957","-114.585170398232","-40.8719426166638","-66.607295342846","-48.8491484290309","-71.0343808898304","-37.7827948991515","-73.9251149333143","-47.0350672142022","-65.3075771676733","-58.0602455128514","-72.663889851821","-25.986917969007","-89.9796848073868","-88.0718005024869","-62.8805673158275","-54.2268932104358","-49.3777682738979","-81.0166177484339","-48.5899120426694","-34.5635122333324","-24.1790688878658","-48.1153404339481","-58.9639056805539","-46.1957884849649","-119.998823057314","-62.3180777742249","-48.6299695679494","-117.98708628611","-37.7202527339194","-65.6027138211034","-58.9990084666425","-79.1711648326201","-56.007188804246","-38.5749522093616","-80.020658217149","-49.0621830032441","-69.6672885165418","-44.7725945303596","-36.6602743801134","-48.6098500632213"
"164","SQD26","-80.6135385811188","-96.6515695068598","-24.7103743411635","-50.6054003138379","-52.6016178223272","-36.128831782075","-63.9863965448719","-58.8580869323347","-49.7622727167313","-43.3643969381187","-57.9084845048404","-51.6040719227536","-48.7252274561477","-41.3048206413732","-29.9633676681275","-29.9875912499692","-56.8919442040976","-42.4393348954931","-57.1694748780488","-58.6122714934098","-47.9494586315865","-50.258066298033","-93.4531097416628","-44.9272697893359","-34.9715299252653","-74.0548686513702","-80.7435388027894","-65.7382380915582","-44.9644042494346","-55.479594363801","-48.29035254175","-74.5397185888622","-82.8643631512093","-44.9652639294272","-113.45009848045","-40.5465224143515","-66.6372610402557","-48.4347659636612","-70.9166732925909","-38.263792474389","-73.6884030289825","-47.0455219289839","-65.2104753387577","-58.2434037665218","-72.6153203122657","-26.014335529875","-89.2345282599983","-87.4198793992814","-62.8902119781795","-53.7856624179671","-49.0747132321492","-80.2142167960981","-47.6431306196814","-34.3863578525269","-24.7294386907067","-48.4056374008313","-58.0978975107791","-45.9607818150956","-119.665595927771","-61.685179471935","-47.8232052501505","-117.981550240989","-36.8362580649745","-65.3257915582258","-58.5636827147236","-79.3482182222337","-55.0756812414334","-38.1964672346417","-79.7561180731951","-48.6345428593669","-69.5493339241612","-44.2561481481411","-36.1338644362614","-47.7978759493466"
"165","SQD27","-80.8759866075817","-96.436583268367","-24.0672666585807","-50.0409815814855","-53.2068314882126","-36.4040507772337","-64.1351548450753","-59.4189355001411","-48.8836426254329","-43.8045316253033","-57.8093150840542","-50.5406244948568","-48.5492468086836","-41.0060506635473","-29.2514816824996","-29.5593441278806","-57.8779841409673","-42.2161024524302","-56.2581301914066","-59.5664960605108","-47.7586435874154","-49.9742275749501","-93.3554058147272","-44.0178004190411","-34.820972926589","-73.7837310444095","-79.5514718398662","-65.3588090313817","-45.5484030902377","-55.4834716160346","-48.5336765285507","-73.5511821237243","-82.3884040971265","-44.7821019725619","-111.932772287709","-40.0175178253625","-66.3436056604248","-48.0408567805644","-71.1437787457335","-38.8285721147909","-73.6498188349064","-45.8936788170339","-64.963561774482","-58.5277601358068","-72.5066226105934","-25.9798540775888","-89.3668860960208","-86.3533096067712","-62.5656181987873","-53.9623341923406","-48.7081762711163","-79.1308292998099","-47.0270365095177","-33.9559789914429","-25.1007317732041","-49.1107068276746","-57.2030414695863","-46.2587067271962","-119.902665262683","-61.4085677944066","-47.2898998117394","-117.149040560524","-36.6550658142499","-65.5198406445816","-58.8689733436321","-79.2263336547945","-55.1809363591362","-37.2218477727943","-80.4621877025702","-48.2001109913283","-67.9801499747096","-43.934644209181","-35.7440349458371","-47.1688780771848"
"166","SQD28","-80.6401972134645","-95.9241318014056","-23.673283593448","-49.5409013725991","-53.6869061111416","-36.3654508937233","-64.0258326551782","-60.2681765014281","-48.561078679161","-43.9328216143763","-57.9178950472763","-50.3462314837778","-48.276004189962","-41.0481765550552","-28.225416848964","-28.9910507807848","-57.7257015742112","-42.4054918047556","-55.6060043728514","-60.397881450542","-47.1906280054262","-50.2642749203284","-92.4776080791318","-43.4169480037394","-33.9248205727234","-74.0552715246739","-78.4647957642262","-65.0180673646274","-45.2997045371005","-55.7711346454584","-47.5468263252447","-72.409949811522","-81.2522988411254","-43.8240313226039","-110.42340759444","-38.5742611392014","-66.230156774344","-47.1263898554025","-70.9434484338395","-39.1722031314209","-73.0752237952082","-45.3085628453197","-65.1334164766054","-58.5978747561761","-72.1883103382146","-25.3536759852035","-89.8120436283121","-85.4019644369837","-62.1264817925614","-53.5734292142013","-47.9368318992524","-78.2018884944242","-46.1819287809415","-33.7513207172008","-24.6175230765386","-49.2966410619512","-57.6378698791365","-45.5249031623333","-119.298157244361","-61.2396817889813","-46.9629581612129","-117.717117342993","-35.6094930573344","-65.2673715272347","-58.6433102891916","-79.3839087992788","-55.197146500747","-36.6019750105961","-79.7137619751552","-48.0290481727507","-66.8259738828716","-43.7130833400833","-35.5475980897704","-46.6930064719598"
"167","SQD29","-80.7045865048991","-95.5383005867629","-23.5402876022719","-48.6916129091998","-53.0359690762026","-36.4963579832109","-63.9260686110538","-60.6137418454413","-48.1282695570658","-43.8444528165244","-57.4812891680124","-49.7136868555103","-47.6939969265518","-40.6501073760213","-27.6776540772591","-28.9090065999539","-57.4151539503391","-41.9984822994548","-55.694866217608","-60.0929286800627","-46.7592637385889","-49.615745672658","-91.2396732774773","-43.1377940814479","-33.4240807281401","-73.0942055827518","-78.1290138152408","-65.0771811207769","-44.5481884291023","-56.194308340507","-47.1055242752192","-72.2666693612171","-80.3529952191774","-42.9497340103187","-109.443458186452","-38.2115941859848","-65.9765301123004","-46.60075404485","-70.2068559673404","-39.8648981326234","-73.1926408120643","-44.3205477885684","-65.725573597919","-58.7756344968823","-71.7446406718776","-25.7009033032178","-89.8953475524744","-84.741544042105","-61.7510045074212","-53.4315909020394","-48.2293233273639","-77.9276389647827","-45.8371345794105","-34.1602285280602","-24.8120126383799","-49.628865240684","-57.3685859834703","-45.0855598423489","-118.969526573493","-60.0925349550085","-46.1117343287332","-117.351988943311","-34.0778287351359","-64.811178032872","-58.1730478924687","-78.4268962729896","-55.0642415062693","-36.7355665208969","-79.5434027973665","-47.7961436773709","-65.9768686685125","-43.4067922050055","-35.1417366636899","-46.2976469104469"
"168","SQD30","-80.7387641756094","-95.5117961953076","-23.523223171963","-48.1621934349482","-52.2701226276135","-36.885913474337","-64.2890748389518","-61.0569396833026","-48.0692655448236","-43.8973895227436","-57.3940328876884","-49.5390257378209","-46.8948506299052","-40.9926732643366","-27.0725208455418","-28.7318961968476","-57.0560545755353","-41.4370011878424","-55.1212329308301","-61.2700716426191","-46.3812240125489","-49.8919390205622","-89.8250770145663","-42.5381982254036","-33.1810373347374","-73.1371401536056","-78.5233692106407","-65.0634094467038","-44.1599547371617","-55.5796212132971","-46.6725827238021","-72.1939478484512","-79.1409670172839","-42.4262644057202","-107.9388094406","-37.6832500147585","-65.9056591227237","-46.1483971369499","-70.4453535934689","-40.4005472687691","-72.8655523562862","-43.0022333744886","-65.6725233619617","-58.8620418687794","-70.7582421283828","-25.3972630018776","-89.7564702422425","-82.9898582925336","-61.6579487660003","-52.8679242626068","-47.3801255255788","-77.1702722719964","-45.8057055377223","-34.4058736362882","-24.9774469098083","-50.5501389869491","-56.5429385290937","-44.2213552676813","-118.187904366562","-59.6585971570024","-45.7930588347541","-117.199754811087","-33.3694486147766","-64.9589511224326","-58.470097367067","-78.3857306718706","-54.5382956479732","-36.7718198736365","-79.6571777622108","-47.8792485499985","-65.9337118505971","-43.1751055542268","-34.7951087619469","-45.9313548426818"
"169","SQD31","-80.6533149311395","-94.600668922088","-24.2626906086949","-47.1993132812073","-51.2588337694437","-36.8838295925397","-64.1951724501348","-61.266210525538","-47.8502731476335","-43.9149945083923","-57.5891797603157","-48.8445518803214","-46.9348969721168","-40.6855803928302","-26.3441673403733","-28.3607132878391","-56.0621055254004","-41.7695551080318","-54.2810238696749","-61.5692665820376","-46.1083606479669","-50.3512853978162","-89.138966086026","-41.8194420825643","-33.0560397562771","-72.619945115705","-77.465358251222","-64.5308397568555","-43.6638685676828","-55.5168260998971","-45.3726944952404","-71.7063750920157","-78.7545588290921","-41.621989813315","-107.23625754535","-36.8151926380334","-65.7786196078359","-44.9989145049095","-69.5683444375816","-41.17931760544","-72.2772960940158","-42.6110692828069","-65.0518004268428","-58.6341577721074","-70.4445821814133","-24.6667457600768","-89.9161292684447","-82.4005782376043","-61.2123312372185","-52.9910140210471","-47.4986733030059","-76.6797607808932","-45.5532255740907","-34.2340828833231","-25.7160911133912","-51.5148443376693","-55.9512901313516","-43.7515491016368","-117.59814079989","-59.5132832403165","-45.4921921778881","-116.292198607279","-32.7386095526306","-65.0553310919706","-58.2985687574747","-77.5539163610087","-54.3885264307146","-36.3126736424677","-79.6471498575487","-47.4510368642619","-65.9219038734303","-43.6821393480303","-34.2040908684267","-45.2653521307719"
"170","SQD32","-80.879389117961","-94.6412071810298","-23.925549144237","-46.9367450690697","-51.0768711027464","-37.0534808248182","-64.2153954351174","-61.7176204086667","-47.2459572366569","-43.8207258367051","-57.2124763731023","-48.4996061672262","-46.8205534159614","-40.4558109620567","-25.8253175891936","-27.8385576151356","-55.9178569029645","-41.2525505354471","-53.7003338282319","-62.1267981173048","-45.8661953155852","-50.7193748519337","-88.3605739361383","-41.1564577270561","-32.6021640758986","-72.4858199173889","-76.5210505534657","-63.9312509769832","-43.2457901642599","-54.9900844741154","-44.9296629251165","-71.5303730174285","-77.4238488861467","-41.8135661917778","-105.831934279286","-35.9919604105038","-65.542446666453","-43.7895959314019","-69.3727519085656","-41.5544090366168","-72.0547261399139","-42.5377244053256","-64.9273811556915","-59.2079767468284","-70.8619307021322","-24.7353931943115","-89.858262905808","-81.3458220613861","-61.1810706464594","-53.2133975754254","-46.8847177517457","-75.9426928887903","-45.0556205650457","-34.1125944610433","-26.0391361214478","-52.0895602383212","-55.4303026717689","-43.8538033877686","-117.384429403045","-59.1438205098689","-45.0426458788521","-116.057360897922","-31.3918550568476","-64.7798680618702","-58.1520830232818","-77.1143359301235","-53.8030324691718","-35.9407622466779","-79.6506147950027","-47.3623146966438","-65.5780485625134","-43.5603530111541","-33.5443414932453","-45.0769507703062"
"171","SQD33","-80.0477613878573","-93.847437502046","-23.4949560817766","-46.4818766862027","-50.8615325125098","-37.3625812643378","-64.485336889431","-62.0068660590324","-46.4308704758281","-43.8703759985977","-56.9180843925974","-48.0656725344974","-46.9343687120539","-40.4911004857312","-24.6160722454946","-27.137136080734","-56.0681978033576","-40.8171258760266","-52.9681852403276","-62.9015300464527","-45.7309851171796","-50.8179295658417","-88.411696633731","-41.5314618109155","-31.760717734868","-71.7720268382341","-75.578934537875","-63.3510208780655","-43.5592367937703","-54.6910306721938","-44.7625205141385","-69.0180800887772","-76.0548936893726","-41.3057781686981","-104.504376717462","-35.0529687471467","-65.0669650706307","-42.9379627400999","-69.3677064408073","-42.4291598013697","-71.3613344807898","-41.8839641652735","-65.2568931350658","-59.2707933256761","-70.4607149170441","-24.5601970398056","-89.3404376461585","-79.3204431268164","-60.9360326197998","-53.3583926713786","-46.3206721333276","-75.5952167843454","-44.570652121864","-34.0866392671622","-26.149220685619","-52.8956136641196","-55.1644021179674","-42.6489599807442","-116.894801478961","-59.0912871992189","-44.4830925099072","-115.476170442848","-30.9465118093711","-64.2630047584809","-57.9982298860295","-76.9650875333963","-53.4071817970366","-35.080594999112","-80.0386780611629","-46.8659828145652","-64.5147395026232","-43.6201540262943","-32.5074674474662","-44.5193480462853"
"172","SQD34","-80.3130233342447","-93.2017893795503","-23.7259880383051","-46.1094931062016","-50.7758186615693","-36.9789438085444","-64.3382646581181","-62.2766192636836","-45.769520064977","-43.9550313382824","-56.6847135125734","-47.9097967249007","-45.6649539807525","-39.6052502525005","-23.8179484953026","-26.9909799244734","-55.893166314589","-40.0874836627857","-52.1541524044922","-63.1453264538394","-44.907247597131","-50.5677776374338","-87.7085152292961","-41.3877558508166","-30.9920075948878","-71.6345339896439","-74.7562589588247","-63.1918386907737","-43.4687544562363","-54.2707674945242","-43.860916661037","-68.5888262020461","-74.6813065937829","-40.6714844840406","-103.287071776216","-34.5983523804405","-64.9199397721587","-41.7643404053666","-69.6723821409239","-42.6358160011547","-70.9125765264709","-41.5711220629966","-64.9468288816278","-59.4250559780371","-70.0107766400638","-24.9686430058945","-89.3307143443648","-78.4312129631798","-60.6685001518701","-54.6619911957437","-45.9784128846011","-75.0024649520429","-43.8467312990205","-33.8560764121741","-26.436799741851","-53.5197670197271","-55.1806927322285","-42.7507846318873","-116.496588540876","-58.1316013007109","-44.3634696830417","-114.860971986967","-30.4688122563293","-64.0734071193814","-57.9105788891224","-76.4629285221176","-52.3491418698854","-34.7920594780431","-80.3639630232567","-47.0018707157578","-63.1614830549089","-43.1500896497054","-31.8765473539373","-44.2464801096392"
"173","SQD35","-79.7908190780238","-92.339295173838","-24.0101161854963","-46.1353318653068","-50.9181096733704","-36.9527485745345","-64.1136949613864","-62.5847777618508","-44.8705605144452","-43.9706691410044","-56.464731124818","-47.3901356790352","-45.6783054328642","-39.4098182321094","-23.4148919235105","-27.4216185338407","-55.2767126426839","-39.4886126014317","-50.8888362037947","-63.6686735088749","-44.435518200318","-50.6559238732221","-87.2297734218536","-41.0420716174046","-30.7220988994333","-71.5038426891368","-74.5827325210932","-62.3367945322197","-43.2232746360208","-54.1602078616215","-42.6012600758467","-67.5902348658669","-73.1620559769612","-39.5321267525969","-102.716705698744","-33.8134395906099","-64.7123438533584","-41.3663770449212","-69.4575326873535","-42.6695840112717","-70.6226493394332","-40.9726691032229","-65.1444748821554","-59.7064904037653","-70.1708420659088","-25.0816421915436","-89.3758280236531","-78.1521887634758","-60.5664600536125","-54.3317851882339","-44.9856590818719","-74.7433767489277","-42.6890261880299","-33.43994772253","-26.3736625019707","-54.3071393554224","-55.0122431268431","-42.1436603242714","-115.807652495335","-57.0356963541493","-43.6657086553263","-114.191325192055","-30.2011531653757","-63.6372147535283","-57.3837641999273","-76.1209570267548","-51.7271766534758","-34.1500836495736","-80.8772549578857","-46.8114523123676","-62.6287538500692","-42.6382505541087","-31.5062402287247","-43.6421255769693"
"174","SQD36","-79.5049064417278","-92.0519156621281","-23.3620903389003","-45.69608740945","-50.1930317217217","-36.5229293597406","-64.1376784232575","-62.6583990930546","-44.0433648797901","-44.0613724298921","-56.1521649829261","-47.1179813473056","-45.1792725131724","-39.327880234551","-22.8621685695745","-26.9299980313222","-55.2055060571994","-39.3587155991879","-50.5886619342738","-63.5566683080134","-43.8701329932974","-51.1684267012344","-87.2661656901085","-40.3719116867775","-30.3922721415559","-71.6782458800075","-74.1229604412014","-62.22074900374","-42.8099622165105","-54.5475684449851","-42.3220811125543","-66.6541110012201","-71.98203014364","-39.1745865328704","-101.468345645547","-33.5096949002014","-64.347379542543","-40.9077406644859","-68.2186926181094","-43.253692679495","-70.2020189488885","-39.9625140738198","-64.1236784144298","-59.561795028342","-70.1683034031308","-25.8198410108654","-89.3263875000434","-77.4010428336123","-59.8446897466522","-54.5402814124009","-44.3062592591952","-74.1184903914851","-42.5120230021026","-32.9593058099483","-26.4432447833469","-54.3168156519191","-54.9766491851191","-42.2113140648492","-115.136045020849","-56.7179488625361","-43.6613327518168","-113.667231819766","-29.4304133640483","-63.5681653194966","-57.2868105920071","-75.7637970128999","-51.6225311515748","-33.7621222620831","-80.7665898487544","-45.9779612073203","-62.6431612120997","-42.5467819865415","-32.1933654786431","-43.01943492023"
"175","SQD37","-79.4623144319291","-91.396340514007","-22.886505599079","-45.5622823584145","-49.8910748320571","-36.0364393151478","-64.3381848629457","-63.1625513294867","-43.6940982951956","-43.9320625258677","-55.3770616948765","-46.4734936693881","-45.1006150994946","-38.6055319348957","-22.4295436316247","-26.5138779221169","-54.7325122681109","-39.3561264705887","-49.903810189669","-63.9358091446323","-43.4938518757463","-50.8303307445911","-86.9365962413402","-40.3045945547655","-30.4861173355585","-72.1163755559419","-73.732413106558","-61.2983055595216","-42.3061363667706","-54.2772029597754","-42.1484704725667","-65.9702851049842","-71.0522818855715","-38.1848738785275","-100.717519114616","-32.8221974510827","-63.9849070754252","-39.6988727332712","-68.5190566486748","-43.5026771813915","-69.8719950958743","-39.6225132128952","-63.9573536032441","-60.0777582091604","-69.4768614723984","-25.553133548253","-88.7572125557545","-76.1071753349919","-60.1073256056266","-54.6108223726282","-44.1634315652705","-73.8464805622938","-42.3993946859794","-32.7072305773985","-26.5933898511882","-55.1143641550096","-54.2290315619119","-41.1341869255732","-114.298385574094","-55.6833006057194","-42.9082206856112","-113.618596202562","-29.0429786424186","-62.7144407130969","-56.8022315710836","-75.4889249677863","-51.3792987268772","-33.4434587928474","-80.7542601297783","-46.0685565621368","-61.9491289093055","-42.5328038951663","-32.4338005410484","-42.4577310914447"
"176","SQD38","-79.997251159356","-90.7490701374545","-22.8765080367511","-45.20435312817","-49.6417441578204","-35.8716640923685","-64.8524744221248","-63.273887331134","-43.1510277486971","-44.180526702168","-54.5500972464931","-45.83112463387","-45.2387226081318","-38.5567799406447","-21.9776909946041","-26.2607973919342","-54.7599376994684","-39.3220747756067","-49.4360921193013","-64.4509217387939","-43.0652604448538","-50.8679318752146","-86.2770123916822","-39.8740283287854","-29.7158476456094","-71.7645927295691","-73.028145783945","-61.3466964931853","-41.9409441631761","-54.4568515220953","-42.2163491868251","-65.7527803667393","-69.9924630575787","-37.9373044052072","-100.368506380472","-31.9304152793949","-63.966250769873","-39.0517399314646","-68.6747268034032","-43.2660215843477","-69.6677372009559","-39.3066627955351","-63.2819120300312","-60.4424824686318","-69.2249488512828","-25.6789065628535","-88.2344554709403","-74.8342426115185","-59.7941730050909","-54.5915290716416","-43.6131503090692","-73.1849990361899","-41.7210887824036","-32.6695244758715","-25.9783599826373","-55.8450130218931","-53.873048245713","-40.9880806409143","-113.904867020765","-55.9774405531701","-42.4517971102489","-113.112335740004","-28.9372692239366","-61.4490876251219","-56.6320515098003","-74.5294154940458","-50.7084798758512","-33.5564602869357","-80.7015164606361","-46.0304249222187","-61.4655870848296","-41.6680827310618","-32.5171241195341","-42.0232458678771"
"177","SQD39","-79.9844668047677","-90.0847548224702","-22.1666992518026","-45.0706522507038","-49.1602570402285","-35.4106245201263","-64.8251940704964","-63.3003537479711","-42.1154300164317","-44.4890998999517","-54.6221745831181","-45.164749534551","-45.2155590156486","-38.1611213049047","-21.6640735059855","-25.6630946064883","-54.2793071595284","-38.6521312883849","-48.6946959118702","-64.5618217784302","-42.8359916809389","-50.4463342982575","-85.2242863977066","-39.827425432243","-29.5377272083273","-71.8020358426327","-72.5330899305512","-60.4778052424435","-41.4954138386278","-54.6091196377538","-41.4540972856944","-65.3354473994748","-69.0469811889145","-37.4088766135898","-99.463184187326","-31.7116306847421","-64.4584933669246","-39.0212957141526","-68.2565676343511","-43.5659442110202","-69.2447581091838","-38.6471387948901","-62.9171622465485","-60.7157160827467","-68.895985111808","-25.1408554094087","-88.2252285437315","-73.3154475168373","-59.410322861455","-54.784826630863","-43.4696599728321","-72.3597329137527","-41.2103310397042","-32.3731749450537","-25.9241138515327","-56.5471366144436","-54.0405444443546","-40.3405243162606","-113.056805271947","-56.1407263837207","-42.3686848445701","-112.746317537718","-28.1711420998421","-61.0559515721679","-56.2318630891184","-74.0432487323934","-50.5519066055938","-33.3080624231131","-80.707570717624","-45.8344221951873","-60.9275951031077","-40.9604188514919","-32.7474960117953","-42.1447074364608"
"178","SQD40","-79.6993282445703","-89.2387666952963","-21.9804530073095","-44.6882828454294","-48.6994685766714","-35.0694934873807","-64.5384080563369","-62.7227613678628","-41.9043805306564","-44.462992531816","-54.2101145303307","-44.779782556847","-44.5100505814678","-38.0807051818645","-21.1377663399974","-25.7383688751498","-54.0013355244833","-37.4656411848208","-48.1522169042481","-64.9515039479711","-42.871222055886","-50.6211123221244","-85.4347149566993","-39.8922246731199","-28.7960304430996","-71.141706658788","-71.5926761367495","-59.8577224438108","-41.4015885413717","-54.7248444533674","-40.8235825302391","-65.0221182093659","-67.4552465957165","-37.0090600838672","-98.7433397633233","-31.2980160461905","-64.0531433339013","-37.9725863818876","-67.4595015173718","-44.2574439500685","-68.5849571283059","-37.8748947287438","-62.7066474714157","-60.5578060681829","-68.6313325074525","-25.0086368052865","-88.6342371634692","-72.4817216263246","-59.2156955297606","-54.8867311800535","-43.3060774653953","-72.0528195160338","-41.0167841999479","-32.1510496145816","-26.0091234695472","-57.2260589641655","-53.5434698478146","-40.1742152041486","-112.241346107749","-56.2044326341763","-41.9074926899544","-112.014153557444","-27.5303837358505","-60.5827887524628","-55.4665467951771","-73.6324506934728","-50.1978823209454","-33.2721575735863","-80.972808819494","-45.778811368369","-60.357170913556","-40.64633293882","-33.053323701613","-41.4145936140855"
"179","SQD41","-78.9930597030745","-88.127643292954","-21.327666538657","-44.1936492977438","-48.4557432750824","-34.8787668997487","-64.6308840603503","-63.0539394785928","-41.5177771619643","-44.6126501918032","-53.7712884589842","-44.2867560349197","-43.9173762526757","-37.5642399981944","-19.8822363168068","-25.3165188806331","-53.3781526256758","-36.9877041389248","-47.8802705020066","-66.1213590805997","-42.6100528752633","-51.2380537180378","-84.528577937204","-39.5904580884316","-29.0067264402928","-71.156675462958","-71.3602090291009","-59.4153625821724","-41.3246777376078","-54.4461695570405","-40.0557804555844","-64.7379693028306","-65.4511346822754","-36.7048938293884","-98.0833263557384","-31.1458411414549","-63.9104868768591","-37.668303316794","-67.1857252881754","-44.4719704482716","-67.83318500167","-38.1466292623988","-62.2032467481069","-60.1518009689033","-68.0825524957722","-25.0605109121036","-89.0212260748887","-71.5313957492803","-58.645546178998","-54.364872961857","-42.7371747055547","-71.6265443642514","-40.4247135513865","-31.6538034581833","-25.7076413974095","-58.1812986632544","-53.1246033149276","-40.1449694029775","-111.154603281304","-55.274961294846","-42.0212916046204","-111.65111867884","-26.6634659954738","-59.8285584168034","-55.4854584652242","-73.5670012267406","-50.6752412770137","-32.5871831686052","-80.6444476937629","-46.0697623906367","-59.3116910054033","-40.0993891513215","-33.1063238556723","-41.0841594654777"
