"","Names","ALB","ARE","ARG","AUS","AUT","BEL","BGR","BIH","BLR","BRA","BRN","CAN","CHE","CHL","COL","CRI","CZE","DEU","DNK","DOM","ESP","EST","FIN","FRA","GBR","GEO","GRC","HRV","HUN","IDN","IRL","ISL","ISR","ITA","JOR","JPN","KAZ","KOR","KSV","LBN","LTU","LUX","LVA","MAR","MDA","MEX","MKD","MLT","MNE","MYS","NLD","NOR","NZL","PAN","PER","PHL","POL","PRT","QAT","ROU","RUS","SAU","SGP","SRB","SVK","SVN","SWE","TAP","THA","TUR","UKR","URY","USA","VNM"
"188","SQD50","-12.872804549672","-15.6869046937361","28.3401476865494","11.1848346952976","16.2279558227364","16.1378582331609","-5.28014261317511","-2.12008814379522","9.59428062807582","10.4226472276094","-12.8683124116398","7.70473969728269","9.08572743978204","13.1843303112665","36.7692856187335","35.4252930947376","2.88652305599708","11.1491105281069","9.56854296346845","-12.3903336849104","9.31171481672091","16.9503197568235","-14.0546183732121","10.266917489068","20.8809776706833","-7.93406098928816","-2.52145998959545","11.9002813021764","12.0796927835788","-19.5558550401525","10.5402912749968","-15.2232326093229","-13.0765481283918","28.3138308799906","-7.52215282804485","19.0870253560809","0.754465051210266","7.7211731617411","2.93483070632887","-2.67101319591122","-6.75764620744737","11.444741203941","10.4203307326829","-5.61582213002137","-3.0035754185358","19.5120276915198","-12.4220359931525","-17.2446277528274","13.9575410196372","-14.5338441075501","1.02917041925504","-9.63314969945322","12.9807133898916","13.6107436157516","24.0317289381082","-27.8850145206689","4.03867321073425","11.866011278951","-47.5425938709039","4.67478601131659","10.6658698781781","-28.3348068805153","9.81096923877057","0.29610928244386","1.96021119458509","1.31898517014766","-2.61987770013419","9.90664787169651","-30.1647704097639","10.9027800009173","15.1275711457886","12.9775017868719","17.8168144530703","-4.31294586914564"
"189","SQD51","-12.6848897572921","-14.6467745761414","28.4607489327672","11.6231464764956","16.739009313048","16.2442648616232","-5.02989770343082","-1.91773323207025","9.69061925772174","10.8039449543401","-12.3889504550871","7.86935433692136","9.20101392053128","13.3231000242854","36.9346859366703","35.3759941909137","2.84619759877445","11.4374790642527","9.77295992221148","-12.5158537800776","9.77127281808914","17.5717080087184","-13.4359830851708","10.5076747260867","21.2457407172673","-8.29937355744652","-2.07589526941339","12.3081807299991","12.2137269031566","-19.6459455956769","10.6880824109708","-14.7345583055153","-12.2913915637168","28.8108801787869","-6.82754639661544","19.5125097827623","0.41883014185645","8.11137028972992","2.92210540125259","-1.76714655137829","-6.01680258050913","12.0451863887778","11.1534670133648","-5.92390242156574","-2.29443480230025","19.7074190183215","-12.7965813555659","-16.7152908344482","14.294560152837","-14.3515932396419","1.39433753907359","-9.32059798727854","13.5831199927239","13.7515308933637","24.0197784977834","-27.8215443535237","4.51603878153155","11.9960938737808","-46.6300729820096","4.54593104551883","11.4069276588134","-27.9193721018969","10.6162154315744","0.674484206242327","2.2365268472764","1.42132908941238","-2.51708594705753","10.2949736886079","-30.0144538939236","11.0330026970864","15.094085292273","13.5309949831864","18.252535665864","-3.43327266575608"
"190","SQD52","-12.0701771400041","-14.0270044831305","28.4584354000873","11.9670429900371","17.772735123752","16.6059009494752","-3.99321813388783","-2.45140137471071","10.1673798429869","11.174097340363","-11.8405196178283","8.13720189546623","9.2361872132579","13.0858148067366","36.8054921410191","35.2124379547712","3.57527800635156","11.7709529517661","10.2978471361005","-12.6630928380441","10.0309727248229","17.5141429074992","-13.3583163350018","10.5630400609838","21.6451668842029","-7.98143828829418","-1.75808114643307","12.1286469132017","12.6107004812916","-19.2003781206449","11.0683186394425","-14.6816362215657","-11.9785147311144","29.4522009487119","-6.38789930828852","19.9140831294997","0.675523536077277","8.36650521695518","3.3268265305773","-1.06333131436421","-5.35513992561927","12.1086788223369","11.8603581964335","-5.89944642089951","-1.94207593654569","20.549122502377","-12.8594383569484","-16.108444444089","14.7632147015345","-14.6277799059517","1.45898665520905","-8.41715352268859","14.1155533938445","14.0832151286351","24.1723997122461","-27.7012856631516","5.19094420531525","12.6101867298866","-45.2932311677308","5.0809140566217","12.1368006964046","-27.3862117908241","11.0526617292441","1.03965169752598","2.94792696821316","1.97657069679516","-2.67211685101155","10.5506812244878","-29.7998467167895","11.206541604893","15.3434571997396","13.7919724252094","18.2855155609927","-3.02548880511276"
"191","SQD53","-11.6484337028086","-12.7259576946885","28.8776611518202","12.0519211152048","18.1772644872449","16.7157097957073","-3.37819246779697","-1.45420288744214","11.3790826614322","11.7889159478358","-11.6883834707109","8.15212907994272","8.75974267806478","13.4903300063272","37.0582978352558","35.1837550219352","4.31593360289969","11.7511694655623","10.7819369166374","-12.389963608825","10.1557960882298","17.900651725775","-13.0756315046239","11.0984177303974","22.3226765416218","-7.85907100527709","-1.79427450172164","12.4985634948899","12.7403763973353","-18.9075753203803","11.1852435999769","-14.4476765539431","-11.3977537730992","29.5179069266859","-6.14477015276438","20.1684316092597","0.999639792843622","8.44615966731276","3.615822653933","-0.425922737511066","-4.59348508271175","12.546221153881","12.3742862070636","-5.68054950917192","-1.88618590695155","20.6056915983528","-12.6451053590484","-15.228098258514","14.8605769528678","-14.0478445851897","1.90890868774386","-7.61414524027067","14.7128473000007","14.4166111689828","24.6009187654414","-27.7949522764313","5.77224356007275","13.185928132839","-44.2992192368931","4.53317282159326","12.0039125254721","-26.8003465367973","12.517257793076","1.75510764359156","2.53396786994828","1.48587228085086","-2.52924597921632","11.1668320217415","-29.8079307355916","11.5936013149734","15.2126951855632","14.087908691764","18.045627381588","-2.35997865152294"
"192","SQD54","-11.3029454175361","-11.8336600011687","28.9036061990259","12.4086330136164","18.9426678853718","16.167369270257","-2.46996554859345","-1.54782463876347","11.6313248563267","12.1387169084416","-11.1002615710507","8.48034978695832","8.95913774336368","13.6375361679051","37.1556061149285","35.5641472684592","4.58907296279227","12.5020572057898","10.7012914504204","-12.1126875936182","10.7403942801771","18.2279584630965","-12.3037872517345","11.2733163486256","21.9554618831223","-7.57323796228373","-0.753199912919186","12.6346729025159","12.6096901892964","-18.9145117498947","11.3917830204632","-14.3664068533474","-10.2547183299955","29.8230329514395","-5.18047353412838","20.7497140477534","1.05554170797942","9.14527870543639","4.09829199737483","-0.27770944784082","-3.92389928909336","12.5456199867848","12.5607370961776","-5.30175988566298","-1.73943722452129","20.6533791786831","-12.3982582873018","-13.9386461142918","15.4765370646137","-14.3316728663847","2.27119087232027","-7.521499035174","15.0036233014334","14.7066975287592","25.1371517031244","-27.3470982428647","6.04457754394096","13.7425441675649","-43.0942899069912","4.93827237114074","12.0633112041063","-26.3020783919796","12.6302592602318","1.97420601343351","2.69597755330113","1.79032642359886","-2.77278861801166","11.7887945435363","-29.6354347328637","12.3184264863736","15.1034575118253","14.3373715172998","19.0734297621715","-2.00274580792361"
"193","SQD55","-11.0060590828516","-10.9934404203331","29.7717270419045","12.8095108293155","19.5791469895073","16.4639281550736","-2.2116109868209","-1.42089976505345","11.8755130110587","12.6106054098448","-11.2801316813492","8.63770956539106","8.79241952396797","14.4887709660567","37.5363449631711","36.3653908780424","4.13408632949315","12.7747079249576","11.3220458564798","-11.8563669737075","10.98489363746","18.7332336985139","-11.8094153955722","11.582235302021","21.7520834783936","-6.95370961414895","-0.0165525503631079","12.7376336784757","12.7218101696439","-18.7965934535212","10.8248609867087","-13.6350508793441","-9.22509949074613","29.8058246176929","-4.33061061168189","21.2998489182652","1.6440596648176","9.5236320560994","4.74480523378461","0.0529857052363826","-3.09971765768846","12.509295317912","12.8813266115706","-5.16913099373187","-0.979806921752887","20.7869531642816","-12.6333926715477","-13.0733204647223","15.727191987361","-13.8905779635639","2.08346803801271","-7.5642551871472","15.3232677632663","14.8578722794859","24.9587458231452","-27.0950363685825","6.49180816357114","13.917912829505","-42.174976575585","5.5413899750714","12.4905449631615","-25.9113270041085","13.0170398626619","2.36050828461404","2.88117344847978","2.02165823402765","-2.54255638427593","12.2903424926672","-29.2115998000029","12.3074906212557","15.3410345248006","14.7480988652159","19.3127134517286","-1.77474678651905"
"194","SQD56","-10.9419487524844","-9.97785347574366","29.961239454711","12.9159302294456","20.6642884328435","16.4428770896115","-1.9985400332356","-1.56003166206012","12.2352046157954","13.1359865020568","-11.0183031716669","9.16958650588841","8.92138837031592","14.8498377275132","37.9989785193494","36.6179145461293","4.37162899170743","13.5304336132328","11.5312131593019","-11.6248807099036","11.3714968057141","18.626565858285","-10.6444044709184","12.365846801249","22.1667572980137","-6.33612721645818","0.535696905200538","12.3839664878583","12.6469951539578","-18.2318540355462","11.1288260170654","-12.9047883435234","-8.121801877327","29.7030488425373","-4.00343006421515","21.9156841023928","1.96139918902181","9.65723819095839","5.03809673977161","0.844607141419028","-2.69571878025333","12.1703958521894","13.1475949930386","-4.43060170869793","-0.686443371084001","20.9154289940303","-12.496823091925","-13.1196856456404","16.4208067040065","-13.7027275121126","2.72807216868878","-7.20723732431969","16.0345081027326","15.0040623788218","24.7559657134655","-26.8393202078529","6.75459509370677","14.4283317064908","-41.6213302660893","6.1419399481182","12.2246409559412","-25.4717022849378","13.1232469874675","2.87031529831636","2.64423961718777","1.87537358398816","-2.25340536304963","12.3796773517571","-29.108502995183","12.1823354001708","15.5692919600734","15.3949854315664","19.2806832383771","-1.51168493630324"
"195","SQD57","-10.5876474228393","-9.46575749719121","29.6056259867386","13.1220164118999","21.6926747075017","16.8424669671697","-1.73991083088311","-1.17319939185399","12.324734002976","13.8602281765618","-10.221325287891","9.14387523553261","8.64630531162199","15.0196481574587","38.2321842192611","36.8227337792317","4.57337225651162","13.297007779435","11.0280681648159","-10.733656373558","11.6233799444639","18.8141157820599","-10.1406941526365","12.6395766861328","21.9779143283474","-6.7834434608549","0.974352626633602","12.6387837569012","12.9551428997932","-17.222024527879","11.5846883118395","-12.1976550747566","-7.30373356949588","29.8789070644647","-3.31259029069947","22.3699961897217","2.24973299202003","9.70099638013129","5.53585631128729","1.2312452875239","-2.18270629646261","12.2411243447632","13.2377180009199","-4.15041042824778","-0.129390846862736","21.8939894995876","-12.6416567915688","-11.8157639408405","17.0667512333593","-13.5703269988583","2.8285316367091","-6.16064810897202","16.6878860038126","15.1561431286943","24.7095841304649","-26.7016647092483","7.44844274076637","14.9661152223004","-39.8665751280646","6.6182596778611","12.3728867612765","-25.05283970832","13.1300622490814","2.80732992765989","3.04602905612949","2.51994479116063","-1.99453726332239","12.9255152876976","-28.5845841320681","11.6616629067848","15.7430216978612","16.5479963280059","19.1788623781313","-1.0507672533481"
"196","SQD58","-10.044295182666","-8.51609942021037","29.9533893382948","13.8978588913409","22.3229202434035","16.7474073260512","-1.49359586665892","-0.654501360884858","12.762756671411","14.2703606127171","-9.58016652829058","9.15998922505719","8.39723354818451","15.3464337621331","38.8639242590441","36.6418793075196","4.37671883649109","13.4907151674811","11.1436320021943","-10.3419684857596","12.0242178610723","19.0678629366304","-9.42563982396035","12.7613064925161","22.2209231618629","-6.24020214196557","1.24420392219004","13.5166400382147","13.3803965122759","-17.6318426096075","11.791682454521","-11.8098209798477","-5.5983207309796","30.1242851646075","-3.06170638789867","23.1181323180288","2.55242095174568","9.80082575532907","6.50966115570751","1.1748659244625","-2.18037408836886","12.2764709008419","13.6838957825131","-4.64200652680481","0.854794946451315","22.0129016821807","-13.0523209205027","-10.7671354457417","17.1771122093353","-13.6281934027581","2.8598676876172","-6.19669305982128","16.9403273133561","15.4622606603271","24.5484110410075","-26.5556828126587","7.48220162926942","15.3743808287925","-38.5281939234427","6.97150215776836","12.0804551865493","-24.4875444942687","13.2955769070351","3.27302439292525","3.31575723209978","3.25233705054389","-2.17835941563201","13.2517710626883","-28.6837266866938","11.5206309386368","16.1167661866066","16.9647242012029","20.2055407552645","-0.861962659955724"
"197","SQD59","-10.216622105099","-8.01059474987384","30.5107547856205","13.9488486900445","22.613205815976","17.2297829731296","-1.53166887667142","-0.622253350923063","12.5432690084645","14.6555372734781","-9.41351390229123","9.65027211133682","9.03828833483672","15.5770231039083","38.7727453910146","36.328722957588","4.56287107058736","13.7584968208166","12.0180192711363","-9.92145100590188","12.3101783859438","19.7378608153796","-8.6688576804632","12.9570765730418","22.5530750193977","-6.14762077418281","1.8890357817124","13.8500668698156","13.104698817829","-18.3858200693028","12.1427946937475","-11.6743222453974","-5.18468635998845","30.8712748419175","-2.57689217571167","23.9990418840581","2.68193827605833","10.0127429311465","7.02675317334536","1.69919393186957","-2.1993404249249","12.864766976366","13.5599122913776","-4.63623724884708","1.67945682648029","22.3593894480755","-12.6843156046272","-10.5045019837135","17.3923908279895","-13.5490094768132","2.82090523189641","-5.46375901700619","17.821177505288","15.3187162162868","24.2759720202963","-25.8438222825742","8.15618699672129","15.7553988302337","-37.0692578877842","7.26720284316041","11.9583926795645","-24.0680081538473","13.1773154894239","3.5103962599673","3.71664649718473","3.22063585440059","-2.31832482193269","13.3338004567695","-28.6464363438383","12.284166658277","16.4386890934041","17.3744988522284","20.6821213327212","-1.03756538753628"
"198","SQD60","-9.80831405370101","-6.96233196075648","30.9654375107858","13.9327130735637","23.4295059422555","17.6336202895821","-1.40809490730926","-0.331255862877641","12.9412728459461","14.8736032919637","-9.05239764930431","10.2205474540768","9.07358385715578","15.2355931408322","38.9721031548344","36.4165721663208","4.78743065480359","14.2313807392439","12.4395648791613","-9.29435222101433","12.5897610310535","19.7924791032886","-8.55166674947648","12.6340589324625","22.7063261229166","-5.74252174267779","2.21234640991535","14.2166364973412","13.3535377641256","-18.1741334581718","12.5144716963863","-11.1242272564563","-4.18401972852769","30.6780549911546","-1.86038971339217","24.1877567785524","3.57912311652258","10.4978690280673","7.22705808651107","1.3354938290532","-2.1473266024978","12.9045024064319","13.7821539497209","-4.15788812637078","2.50895795733165","22.7568219021367","-13.2201673981613","-9.22608113786796","17.9727857750431","-13.4510747952848","2.93165913536528","-4.92384022918763","18.1137837521347","15.6146148594256","24.7531102864174","-25.3785614638159","8.56313541065602","16.1366912964112","-35.9738939623692","7.57791173819466","12.3943966598955","-23.7870513710869","13.4219497466922","3.83079805224052","3.77508199711383","3.4274344593356","-2.27257800323195","13.7592714009275","-28.403937800271","11.974508971445","16.5163258158491","18.0483776551326","21.1434102569335","-0.289117761924883"
"199","SQD61","-9.917125311898","-6.1249961013077","31.5070033764231","14.2922569872607","24.0144986142193","17.6853136733568","-1.08689968094328","0.0280144976991952","13.3428258585988","14.534014418591","-9.2840013831558","10.6471745290555","9.30451881380495","15.499774687987","38.8763392095078","36.1119839243088","4.91764888413645","14.5040402131611","12.3676557272613","-8.8244264029008","13.0160144256598","20.3271844020782","-8.02378477222068","12.7692521862424","22.3514062925876","-5.73680892842302","2.45627158319632","14.7377380994094","13.9276651740714","-18.1152016235834","13.1172606302179","-11.0874180380446","-2.79938275856645","31.2141413379874","-1.00311145676961","24.3916756794262","3.77682696091983","10.1636900421396","7.96493570414125","1.74480686021727","-1.22767839827246","12.8458548872581","14.6981061112741","-3.67410862687667","2.7600183597858","23.2056403042553","-12.9463388848515","-8.18746446589795","18.1126275318786","-13.7482040735985","2.40750617596346","-5.02520697395537","18.6918070941625","15.5651347900509","24.6663883391577","-25.022204612144","8.85542077369671","16.8854251960208","-34.7044446378724","7.74806707787405","12.4784955188828","-22.9820275604961","13.1568171156308","4.13539702441797","3.83553923267977","3.82699010897678","-2.11679253943444","13.9891805101053","-27.7642193513317","11.7429278817688","16.3963508582561","19.0240376218938","20.2382257168404","-0.027942698719264"
"200","SQD62","-9.25801855315882","-5.36603271867397","31.3819851250889","14.8523653677282","24.559137370279","18.2973151881704","-0.903503648306326","0.381353774363925","13.8693862751951","15.1267814826862","-9.59070880229467","10.9245452636426","9.35600817543957","15.4561590462628","39.1574174816144","36.5705467349939","4.95620618643207","14.8121415399615","12.6012400075699","-8.18913986293583","13.4577968829515","20.6429325343406","-7.56243328679351","13.0696586498981","22.2642607001936","-5.35460744894427","2.84483941772583","15.1082209504418","14.2039360427663","-18.4020689874881","13.0816027201275","-10.7146340691032","-2.0359253419139","31.9615086192867","-0.960905727868561","24.8671861404502","4.20112523507466","10.2667842979905","8.37345944280377","2.38729192911463","-0.541933774708083","12.8367445701313","14.7219806535112","-3.19262878971131","3.45303934874231","23.4531706143132","-12.8428236356515","-7.63296618336794","18.0631499974618","-13.2516441536651","3.07500314531408","-4.65897239503828","18.6862102159149","15.9623339329087","24.8235238457508","-24.7068718296157","9.22694599847777","17.7483517897764","-33.2470502593252","7.62545656735482","12.5733638576165","-22.1122892223173","13.2533735682203","4.15016813270555","4.18225479728339","3.58293953232716","-2.02073627062596","14.0111036861999","-27.5834400370784","12.0452190351152","16.4173220562716","19.4916023075094","20.5207501709758","0.312499548134538"
"201","SQD63","-8.95056722984459","-4.38570570646333","31.3662241514904","14.7879898076785","25.1320045608214","18.0211439369841","-1.3183000565336","0.898556212826161","14.6752875573584","15.2860385175808","-9.47209936214789","11.0713608039256","9.40679250220453","15.6255320161027","39.5024285954751","36.6802502295052","4.81057352720766","15.311636364811","12.6058156594972","-7.59160902717269","13.9152910157079","21.1190914641825","-7.26964772743927","13.5630052690136","22.0455251752912","-5.02561877716608","3.44391554494281","15.7832913112507","14.1376636526119","-18.4880904665396","13.5520455732396","-10.021276556747","-1.16878197357852","31.6560880014414","0.169263715997129","25.2562762920069","4.78835948696001","10.7573994767464","8.88432514023486","2.95786087956565","-0.332456715568542","12.535859599899","14.6997177225725","-2.75009130100004","3.18483071923053","24.2314662664673","-13.4860681882409","-7.20949906154525","18.3778436840698","-13.0877726679555","3.50158191947571","-4.5352827393869","18.9045222703252","16.1856888088806","24.7150309858811","-24.4926238704355","9.02384635331072","17.9239067166208","-31.7068026773091","7.87106971148534","12.7537059870426","-21.8099615766245","13.6209165382027","4.49736204335713","4.87097540470027","4.41228534642781","-2.26400097282226","14.9106033328601","-27.0672169923078","12.0521981544356","16.9958617291834","19.8663603087361","21.3257303073665","0.890182256442722"
"202","SQD64","-8.91747609652482","-3.72383929532937","31.4167376979938","14.8177907425384","25.5370685715449","18.7108158016766","-1.08005756638945","1.16163811087462","15.0136827830219","15.6361250374509","-9.12738048744279","11.3165868213857","9.68949599503571","16.1548678966682","40.1828235645224","36.6672563515539","4.89077404914421","15.5512245356737","12.8604774832033","-7.67124807158687","14.3194793635995","21.6511231441732","-6.48867075316264","13.3264530897849","21.8891816832407","-5.04252071060798","3.94224439704097","16.3202470038943","14.1823772727436","-18.7929311685241","14.067082510301","-9.92277422641403","-0.284268981499135","32.533689200651","0.450500636088966","26.1459172523058","5.12758976467996","10.7806959831701","9.33491074077998","2.88574262341489","0.159319976901838","11.7660555429105","15.5504515439601","-1.67706852834786","3.41961561954588","24.6317409367551","-12.8757033122701","-6.44955517404295","18.9171024631827","-13.3096368193807","3.98157919325739","-3.88938967964434","19.4492244148017","17.0785021078288","25.118991185784","-24.1794099512834","9.3007572583834","18.0675035512283","-30.0891896417979","8.50696635642265","12.8027100360305","-21.3323160151375","13.4453596086092","5.19334633360486","5.97415945959815","4.79938272398066","-1.98332183186339","15.056670578001","-26.4288060005294","12.0850875578844","17.6908232925406","19.3285933248201","21.2193688868067","0.812111738321151"
"203","SQD65","-8.91240611357128","-2.14878209027745","31.7249850469792","15.2679117516527","25.9335503451872","19.0634328933985","-0.833123850000466","1.32926002945863","15.6525939484843","16.2769692644164","-8.78384508327895","11.9785142874273","9.50318754447109","16.1682138475953","40.5778827764013","36.7618515032284","5.1665581513265","15.75919144304","13.2160761145836","-7.05853539609841","14.5496473096861","21.627466667694","-5.10007158903804","13.3708408747541","22.3572043028842","-5.16737232733518","4.55877162030126","16.4184983989351","14.3416805784072","-18.204375163399","14.1800530395243","-9.35201398315651","0.740264760561814","32.7645144487466","0.587717124688422","26.1381136519296","5.44729974139463","11.1377493766973","9.78810973401925","3.71712166721661","0.925741482001471","11.9783278924957","15.886025859905","-1.40270846779745","3.84814215933539","25.08915183648","-13.2473988193432","-5.58937455587917","19.1637254507423","-12.7835775228708","4.13013484946693","-2.89193448315849","19.6946286012768","17.3850025933181","25.8855089288331","-23.5476234308487","9.75952216733887","18.2362940807757","-28.5461280657154","9.39433697206617","12.8031731212651","-20.7952230649903","13.5198338656344","5.76386580981993","6.13504362018219","5.55574419292632","-1.28034302596842","15.0088089355884","-26.4732544058159","12.530653954001","18.0126102242107","19.2322668034072","21.4906273972229","1.31852605225342"
"204","SQD66","-8.23176397562403","-1.25980746043806","32.4499747210425","15.5652043787008","26.2813883578547","19.3945423783986","-0.488530085679986","2.10680203327907","15.8269262452495","16.9181591574994","-8.28393170677594","12.3606311021077","9.51950136555462","16.3785975464771","40.7995346248975","37.2703148733366","5.60681928997171","16.1043312325499","13.7037795101693","-6.61587110757768","14.891778534242","21.7358643014995","-4.83800814530051","13.8626391495947","22.3664490992819","-4.43621551524613","4.84613943044804","17.0586855811689","14.6441431804826","-18.0395306541614","14.4035498159329","-8.74259823039923","2.41752817085042","32.8171813271311","1.14983900233708","26.4286458196082","5.89061335426559","11.3081289880916","9.93644699238452","4.40886163587555","1.30461379128753","12.0812234698036","16.2752679214314","-1.07222497498877","4.27529576208735","25.6170817757901","-13.0393211594059","-4.94437241277675","19.5514152512548","-12.1905771328006","3.85561711244562","-2.19730225686314","20.405709688571","18.166467830466","26.6998983227635","-23.3800108971519","10.3340137053283","19.0510965326427","-26.6564733305678","9.3169146114777","13.3995217500718","-20.7277955224288","13.9432682561775","6.68393088739487","5.93176280334222","5.44132531583619","-1.44906423821854","15.2553228527198","-26.6012283513413","12.257472736021","17.845941486066","19.4571384006924","20.5948192020535","1.61907889929995"
"205","SQD67","-8.06820397979205","0.0925830913114159","33.0709713460345","15.6481658248833","27.3387914825695","19.5684000473292","-0.455631869001202","3.06210591884121","16.2408443370569","17.7300129607439","-7.40154184806189","12.7259791732401","9.41455306292758","17.0733029580189","41.5729376933878","36.7096818764262","5.95986470658663","16.2661460466506","13.6995411139183","-6.25323595443797","15.3747555999833","21.3560499714677","-4.11722953427961","14.1380901309584","22.1336636780536","-3.90974205863587","4.863917246682","17.5062287698353","14.8457958041181","-18.0519178249393","14.9940222132602","-8.18820046962908","3.49726459789183","33.4797836913762","1.74822599586153","26.7461366863833","6.11047993609754","11.4633568953795","10.5101908411377","4.65881643242972","2.2740226206352","12.1768604188329","16.5709607285717","-0.981290793779636","4.98563264705175","25.552984153437","-13.2169864115342","-4.17277386354576","19.7607877668088","-11.8316052867012","3.6184686653544","-1.54181301467976","20.7651888112137","18.0623916177915","26.9754927332144","-23.1591596503984","10.6943971749368","19.5867464272992","-25.4947748525157","9.27506676658248","13.5792598272576","-19.9497640173529","14.0352151717469","7.34515720092464","6.12236287732512","6.10137900614437","-1.33178305658684","15.8983824055856","-26.4731673170177","12.2286162558958","18.0908329147228","19.7792293774642","20.7865495386786","2.10089294540991"
"206","SQD68","-7.54624029064625","1.02971383892527","33.8474039506551","15.7951234458422","27.6197631460659","19.8630314601598","-0.528886581309145","3.39714373347484","17.0255209974012","18.8800247934738","-7.71310607708375","13.0726338986377","9.39250527980798","17.8147039546719","41.9712702753518","36.8240126475133","6.06843679291601","16.5911591501068","13.4561547305677","-5.9003864795316","15.5959541209958","21.9382153621453","-3.6624148947293","14.427583201679","22.1829942539365","-4.13610032056305","5.53728375774865","18.0460451869497","15.173118269333","-18.0994478766987","15.3933784752909","-8.02795380291438","4.18686492536245","33.917300418986","1.8921872580125","26.9282189611563","6.69620371723524","11.8260317575319","10.7683362085157","5.08609599943715","2.86763767083881","12.272401505218","16.7462631256538","-0.420874392249597","5.99854720049182","25.5190384664997","-13.6069328632015","-2.82934377781622","20.6435305853604","-11.8913698956352","4.51034278978235","-1.62648587044631","21.2444626414104","17.8170249230129","27.9094746155621","-22.7433479781803","11.5223879344065","20.2558412165821","-23.9802465918417","9.47213153385564","14.3462492733879","-19.6031694853497","13.9909709749123","8.10171616559071","6.60772079882799","5.99051590552323","-1.03794040794933","16.1651399541337","-26.4761556910434","11.9806925439117","18.0592115708486","19.9771054321496","20.8048015699405","1.75926843566979"
"207","SQD69","-7.16624037650214","2.16239891383524","34.7245930571517","15.7772429331582","28.4786586305857","20.5078434006203","-0.39555333305919","4.40323275948048","16.8625581835029","19.2802844698755","-6.44116066179006","13.1956418094649","9.10427554223439","18.4094322600434","42.6293841401253","36.4167925145325","6.03958195473348","16.7659289823465","14.2576806391166","-5.60826722153658","16.0173996013202","21.8757672096307","-3.35340444165474","14.7621066083036","22.5405741141758","-3.57855190231132","5.66105825321014","17.982494171661","15.615598847682","-18.2893317167931","15.5229491682801","-7.3092106155572","5.53535036904043","34.5825373535195","2.87409164077622","26.6494110461382","7.18467373869903","12.2071600402749","12.2093657860336","5.54407888375629","3.70864161547017","11.8125671917886","17.1036296838545","-0.403253930338918","5.5839489145348","25.8738023870917","-13.5279427418586","-2.75085498514919","21.3951220763011","-11.687966654447","4.44538551319014","-1.18842376239755","21.5102205306777","18.1526526400581","28.7563277740262","-22.2104377257543","11.9693644691903","20.9876149118796","-22.7930275993999","10.0503662854093","14.2425313527017","-17.8637792197266","13.9640812884165","8.58964451016178","6.7573239030422","5.92402599521534","-0.40372424414694","16.732278803619","-26.3887906167604","11.9857027729961","18.1421859848673","20.7255337544762","20.9956222604446","2.38873266216487"
"208","SQD70","-7.01096194247289","3.07473093760502","35.1761510669936","15.8366916254608","29.1962528691688","20.5924651696517","0.470418497827604","4.6661894872398","17.6412811757861","20.3069956419712","-6.27252057282447","13.2911597870442","8.77895099308023","19.0645987098452","43.5054796137306","36.3658832929481","5.54914699367422","17.4011516575172","13.9463776500486","-5.44937879428714","16.5881940856994","22.5097786400612","-2.86482921897857","15.0390118521349","22.8273500378973","-3.39190393999467","6.1455025975832","18.3863977452346","15.5429114630334","-18.3200809627096","15.435801286819","-7.29058932123055","6.33236734654143","35.2277278673833","3.60341415932011","26.7611797258836","7.60300025240725","12.4370981759159","13.5381703680696","6.25698881514265","4.91150338975713","11.5809878337666","17.2621196640296","0.110932298368166","5.9443311993427","25.941053769533","-13.9669245850488","-2.7361273469205","21.63681607366","-11.2723558395412","4.2734995711592","-0.938068703578074","21.6569174933801","18.7167994689156","29.5336277162902","-21.4186478278324","12.7856170695934","21.4922981113428","-21.2057031903032","10.0344899675826","14.2684909681466","-17.4828489267062","14.6822049119996","9.48877936183125","6.82031845887316","6.19587307614463","0.244050093833729","16.7812739690916","-26.2133588899284","11.6944700443785","18.4443108452674","21.2127000790463","20.699854757883","2.6115758647653"
"209","SQD71","-7.08631859602987","4.13809918570889","35.0071083128736","16.2016877805042","29.6748448114345","20.4755891499048","0.574135579882532","5.14653835822415","18.1920897875397","21.2317844330731","-5.56784464800223","13.4901632498994","9.41298773694912","20.0458200872986","43.8156204200672","35.5525768120532","5.65981906926754","17.6560630051657","13.9999057002191","-5.23050642710321","17.322445139177","22.7863345426265","-2.3370368657982","14.8572796348799","22.6704669280827","-2.97252477713624","7.00434061391847","18.8530642552294","16.3670381846402","-18.1765596416235","15.7727572354639","-6.37903750432864","7.06197252030475","34.5158919164482","3.61221074010895","26.9242115258222","8.57205520331362","12.3503731661524","14.1441463816141","6.14532681202668","5.49967303776524","11.4621485874512","17.8739648260585","0.770411631161683","6.80254325056405","25.497488630958","-13.3969796861284","-2.11770120461359","21.8984620713621","-10.78884442659","4.9357179287631","-0.92162241269373","21.6735635810274","19.2320448533888","30.3773979374708","-20.754872862722","12.9835587228274","22.5717665666291","-19.7617024221127","10.2726308137359","14.74912430139","-16.9864180455997","15.392442257327","9.43864274257775","7.33843470350155","6.12291577638674","0.830025098112923","16.7338786573299","-25.8594783393186","11.7053806433205","18.5619392607348","21.0005813505201","20.689705041523","2.88152319248828"
